pos,neg,neu,score,original_idx
0.055226922035217285,0.03449419513344765,0.9102789163589478,0.020732726901769638,198
0.9119074940681458,0.012287667021155357,0.07580485939979553,0.8996198270469904,199
0.8164398670196533,0.013902752660214901,0.1696573942899704,0.8025371143594384,200
0.047171469777822495,0.16587507724761963,0.7869534492492676,-0.11870360746979713,201
0.8980079889297485,0.045387715101242065,0.05660425126552582,0.8526202738285065,202
0.02484801411628723,0.0352291613817215,0.9399228096008301,-0.010381147265434265,203
0.2794573903083801,0.12475018948316574,0.5957924127578735,0.15470720082521439,204
0.8674002885818481,0.015044004656374454,0.11755574494600296,0.8523562839254737,205
0.6182829141616821,0.19742728769779205,0.18428976833820343,0.4208556264638901,206
0.344564825296402,0.05077279359102249,0.6046623587608337,0.2937920317053795,207
0.6012963056564331,0.016056561842560768,0.38264715671539307,0.5852397438138723,208
0.12573154270648956,0.026142897084355354,0.8481255769729614,0.09958864562213421,209
0.0882563591003418,0.20077835023403168,0.7109652757644653,-0.11252199113368988,210
0.9445088505744934,0.01658426597714424,0.03890692815184593,0.9279245845973492,211
0.7296583652496338,0.01824672520160675,0.25209492444992065,0.711411640048027,212
0.06828092783689499,0.019598394632339478,0.9121206998825073,0.04868253320455551,213
0.03593640401959419,0.03447217121720314,0.9295914173126221,0.0014642328023910522,214
0.7849153280258179,0.16657626628875732,0.048508405685424805,0.6183390617370605,215
0.17447155714035034,0.007657850161194801,0.817870557308197,0.16681370697915554,216
0.48309895396232605,0.02691826783120632,0.48998284339904785,0.45618068613111973,217
0.025282088667154312,0.7146576642990112,0.26006019115448,-0.6893755756318569,218
0.9044021964073181,0.06165669113397598,0.03394109755754471,0.8427455052733421,219
0.03869187831878662,0.06961303949356079,0.8916950821876526,-0.03092116117477417,220
0.03447666019201279,0.021206464618444443,0.9443169236183167,0.013270195573568344,221
0.716791570186615,0.009593326598405838,0.27361512184143066,0.7071982435882092,222
0.1491466611623764,0.01312357746064663,0.8377297520637512,0.13602308370172977,223
0.6934185028076172,0.009372422471642494,0.2972090542316437,0.6840460803359747,224
0.7050922513008118,0.07168236374855042,0.22322537004947662,0.6334098875522614,225
0.03364492580294609,0.32100826501846313,0.6453468203544617,-0.28736333921551704,226
0.02352163754403591,0.9644169807434082,0.012061399407684803,-0.9408953431993723,227
0.7207286357879639,0.17138664424419403,0.10788481682538986,0.5493419915437698,228
0.00795545894652605,0.9704986810684204,0.02154584228992462,-0.9625432221218944,229
0.7046961188316345,0.008800837211310863,0.2865031063556671,0.6958952816203237,230
0.04066840186715126,0.05810459330677986,0.9012269973754883,-0.0174361914396286,231
0.09304320067167282,0.17953872680664062,0.7274180054664612,-0.0864955261349678,232
0.8456258773803711,0.0954892709851265,0.05888485163450241,0.7501366063952446,233
0.047376491129398346,0.01617136225104332,0.9364521503448486,0.031205128878355026,234
0.022691795602440834,0.31982114911079407,0.6574870944023132,-0.29712935350835323,235
0.669090986251831,0.23214676976203918,0.09876222908496857,0.43694421648979187,236
0.2457902431488037,0.012288385070860386,0.7419213652610779,0.23350185807794333,237
0.06164996325969696,0.02506575919687748,0.9132842421531677,0.03658420406281948,238
0.94083172082901,0.031768668442964554,0.027399521321058273,0.9090630523860455,239
0.2206067591905594,0.007955020293593407,0.7714381814002991,0.21265173889696598,240
0.04291737824678421,0.01849849335849285,0.9385841488838196,0.02441888488829136,241
0.9513759613037109,0.01569182053208351,0.03293226286768913,0.9356841407716274,242
0.028885772451758385,0.844687819480896,0.12642645835876465,-0.8158020470291376,243
0.32785895466804504,0.19224171340465546,0.4798993468284607,0.1356172412633896,244
0.02256743609905243,0.055857136845588684,0.9215754270553589,-0.033289700746536255,245
0.05631671100854874,0.03114199824631214,0.9125413298606873,0.025174712762236595,246
0.9168879389762878,0.03321579471230507,0.0498962476849556,0.8836721442639828,247
0.9555622935295105,0.01596321538090706,0.02847454324364662,0.9395990781486034,248
0.022151395678520203,0.5760119557380676,0.4018367528915405,-0.5538605600595474,249
0.11403939872980118,0.01244573388248682,0.8735148906707764,0.10159366484731436,250
0.02728833630681038,0.04987914860248566,0.9228325486183167,-0.022590812295675278,251
0.021492063999176025,0.7431444525718689,0.23536351323127747,-0.7216523885726929,252
0.043747782707214355,0.36388954520225525,0.5923627018928528,-0.3201417624950409,253
0.06664638966321945,0.024529017508029938,0.9088245630264282,0.042117372155189514,254
0.13195586204528809,0.2829405963420868,0.5851035118103027,-0.1509847342967987,255
0.036865368485450745,0.02462410368025303,0.938510537147522,0.012241264805197716,256
0.01828523725271225,0.9170243740081787,0.06469032913446426,-0.8987391367554665,257
0.06307950615882874,0.13463132083415985,0.8022891879081726,-0.07155181467533112,258
0.050563085824251175,0.014063687063753605,0.9353732466697693,0.03649939876049757,259
0.11460603773593903,0.03228959068655968,0.8531044125556946,0.08231644704937935,260
0.022549379616975784,0.9488557577133179,0.028594838455319405,-0.9263063780963421,261
0.02154110185801983,0.9593827724456787,0.019076146185398102,-0.9378416705876589,262
0.008889291435480118,0.9722818732261658,0.01882876455783844,-0.9633925817906857,263
0.8296821713447571,0.014235337264835835,0.15608252584934235,0.8154468340799212,264
0.950437068939209,0.017375534400343895,0.03218741714954376,0.9330615345388651,265
0.8410938382148743,0.016822857782244682,0.1420833170413971,0.8242709804326296,266
0.6267644762992859,0.23732540011405945,0.13591013848781586,0.38943907618522644,267
0.071418397128582,0.15516528487205505,0.7734163403511047,-0.08374688774347305,268
0.015012077055871487,0.9587372541427612,0.02625066600739956,-0.9437251770868897,269
0.8061007261276245,0.00744234025478363,0.18645696341991425,0.7986583858728409,270
0.008383797481656075,0.9724776744842529,0.01913846842944622,-0.9640938770025969,271
0.21342423558235168,0.06277833133935928,0.7237974405288696,0.1506459042429924,272
0.024674363434314728,0.5438504219055176,0.4314752519130707,-0.5191760584712029,273
0.6103402376174927,0.010800431482493877,0.3788593113422394,0.5995398061349988,274
0.010200303047895432,0.919655978679657,0.07014364749193192,-0.9094556756317616,275
0.04599997028708458,0.07974676787853241,0.8742532730102539,-0.03374679759144783,276
0.6484333872795105,0.2929762899875641,0.05859028920531273,0.3554570972919464,277
0.9544387459754944,0.018150633201003075,0.027410609647631645,0.9362881127744913,278
0.14278972148895264,0.010243196971714497,0.8469671010971069,0.13254652451723814,279
0.11985868960618973,0.4238452613353729,0.4562961161136627,-0.3039865717291832,280
0.031106669455766678,0.32596367597579956,0.6429296731948853,-0.2948570065200329,281
0.08562898635864258,0.013200848363339901,0.9011701345443726,0.07242813799530268,282
0.09448494017124176,0.014081068336963654,0.8914340138435364,0.0804038718342781,283
0.9459719657897949,0.011936784721910954,0.04209120571613312,0.934035181067884,284
0.1612830013036728,0.07885073870420456,0.7598662972450256,0.08243226259946823,285
0.2255793809890747,0.03365698456764221,0.7407636046409607,0.1919223964214325,286
0.9474775195121765,0.026688652113080025,0.025833863765001297,0.9207888673990965,287
0.9417919516563416,0.027900509536266327,0.030307462438941002,0.9138914421200752,288
0.18495382368564606,0.03581101819872856,0.7792351245880127,0.1491428054869175,289
0.09763025492429733,0.13357612490653992,0.7687936425209045,-0.035945869982242584,290
0.8857226967811584,0.01377328671514988,0.10050394386053085,0.8719494100660086,291
0.8464874625205994,0.015157640911638737,0.1383548378944397,0.8313298216089606,292
0.19705739617347717,0.013299562968313694,0.7896430492401123,0.18375783320516348,293
0.13767249882221222,0.008356892503798008,0.8539705872535706,0.1293156063184142,294
0.05880967900156975,0.07033102959394455,0.8708593249320984,-0.011521350592374802,295
0.050662171095609665,0.02866317890584469,0.9206746220588684,0.021998992189764977,296
0.016187718138098717,0.7959937453269958,0.18781854212284088,-0.7798060271888971,297
0.029777780175209045,0.9253025650978088,0.044919658452272415,-0.8955247849225998,298
0.0673975721001625,0.07132049649953842,0.8612819314002991,-0.0039229243993759155,299
0.15857455134391785,0.028720322996377945,0.8127051591873169,0.1298542283475399,300
0.10968059301376343,0.015191162936389446,0.8751282095909119,0.09448943007737398,301
0.9309278130531311,0.03217445686459541,0.03689766675233841,0.8987533561885357,302
0.5168229341506958,0.1338307410478592,0.3493462800979614,0.3829921931028366,303
0.9253080487251282,0.014416384510695934,0.060275521129369736,0.9108916642144322,304
0.7736184000968933,0.007691918406635523,0.2186896950006485,0.7659264816902578,305
0.04488883912563324,0.015896305441856384,0.9392148852348328,0.028992533683776855,306
0.8871700763702393,0.03149086982011795,0.0813390389084816,0.8556792065501213,307
0.6249171495437622,0.009625483304262161,0.36545732617378235,0.6152916662395,308
0.14773115515708923,0.026328349485993385,0.8259404301643372,0.12140280567109585,309
0.5293638110160828,0.010959884151816368,0.45967626571655273,0.5184039268642664,310
0.6643639802932739,0.01901564747095108,0.3166203200817108,0.6453483328223228,311
0.04611567035317421,0.09310883283615112,0.8607754707336426,-0.04699316248297691,312
0.010383338667452335,0.9202222228050232,0.06939435005187988,-0.9098388841375709,313
0.4452555775642395,0.2791905701160431,0.27555379271507263,0.1660650074481964,314
0.064201720058918,0.25967276096343994,0.6761255264282227,-0.19547104090452194,315
0.7026556134223938,0.011476561427116394,0.285867840051651,0.6911790519952774,316
0.7831007242202759,0.0750967487692833,0.14180247485637665,0.7080039754509926,317
0.02758326381444931,0.04688294976949692,0.9255337715148926,-0.019299685955047607,318
0.6428645253181458,0.009469275362789631,0.3476661443710327,0.6333952499553561,319
0.0556972399353981,0.2491007149219513,0.6952020525932312,-0.1934034749865532,320
0.44170525670051575,0.008575200103223324,0.549719512462616,0.4331300565972924,321
0.013618994504213333,0.7953493595123291,0.1910315454006195,-0.7817303650081158,322
0.4154318571090698,0.30221083760261536,0.2823573648929596,0.11322101950645447,323
0.04501516744494438,0.1269616186618805,0.8280231952667236,-0.08194645121693611,324
0.28151193261146545,0.017861856147646904,0.7006261944770813,0.26365007646381855,325
0.027909040451049805,0.02435523085296154,0.9477357268333435,0.0035538095980882645,326
0.02923666685819626,0.06496632099151611,0.905797004699707,-0.035729654133319855,327
0.2720241844654083,0.0106629254296422,0.7173128724098206,0.2613612590357661,328
0.34362486004829407,0.11158246546983719,0.544792652130127,0.23204239457845688,329
0.9435375332832336,0.018879875540733337,0.0375826358795166,0.9246576577425003,330
0.383373886346817,0.042049117386341095,0.5745769739151001,0.3413247689604759,331
0.06686227023601532,0.4800649583339691,0.45307275652885437,-0.4132026880979538,332
0.03411828726530075,0.2014094740152359,0.764472246170044,-0.16729118674993515,333
0.04840528592467308,0.04837696626782417,0.9032177925109863,2.831965684890747e-05,334
0.0660431906580925,0.6366744041442871,0.2972824275493622,-0.5706312134861946,335
0.03605704382061958,0.017949648201465607,0.9459933042526245,0.018107395619153976,336
0.3844795227050781,0.013269612565636635,0.602250874042511,0.3712099101394415,337
0.8882584571838379,0.030028369277715683,0.0817132294178009,0.8582300879061222,338
0.16173040866851807,0.035604581236839294,0.8026649951934814,0.12612582743167877,339
0.038671087473630905,0.03228626027703285,0.9290425777435303,0.006384827196598053,340
0.01458786055445671,0.8130285143852234,0.17238359153270721,-0.7984406538307667,341
0.8501060009002686,0.04217417910695076,0.10771983116865158,0.8079318217933178,342
0.02499944344162941,0.03318054601550102,0.9418200254440308,-0.008181102573871613,343
0.007374987937510014,0.9692732095718384,0.023351825773715973,-0.9618982216343284,344
0.04694521427154541,0.04358382150530815,0.9094709157943726,0.003361392766237259,345
0.1319902092218399,0.7497305274009705,0.11827925592660904,-0.6177403181791306,346
0.5667676329612732,0.3896097242832184,0.04362260177731514,0.1771579086780548,347
0.18201832473278046,0.019140616059303284,0.798841118812561,0.16287770867347717,348
0.11317029595375061,0.007748408243060112,0.8790813088417053,0.1054218877106905,349
0.626604437828064,0.2719925343990326,0.10140307247638702,0.35461190342903137,350
0.11271635442972183,0.21615225076675415,0.6711313724517822,-0.10343589633703232,351
0.07360224425792694,0.8969582319259644,0.029439590871334076,-0.8233559876680374,352
0.29642578959465027,0.016095807775855064,0.6874784231185913,0.2803299818187952,353
0.052734311670064926,0.04183323308825493,0.9054324626922607,0.010901078581809998,354
0.21164566278457642,0.07707759737968445,0.7112767696380615,0.13456806540489197,355
0.11997339129447937,0.020620383322238922,0.8594061732292175,0.09935300797224045,356
0.07768604159355164,0.01954558864235878,0.9027684330940247,0.058140452951192856,357
0.05857431888580322,0.011077765375375748,0.9303479790687561,0.047496553510427475,358
0.795685350894928,0.03347015380859375,0.17084448039531708,0.7622151970863342,359
0.6481956243515015,0.009022438898682594,0.3427819609642029,0.6391731854528189,360
0.5725924968719482,0.013066800311207771,0.41434070467948914,0.5595256965607405,361
0.02701784111559391,0.030682897195219994,0.9422992467880249,-0.0036650560796260834,362
0.03304263576865196,0.9425091743469238,0.02444816753268242,-0.9094665385782719,363
0.024976851418614388,0.14808504283428192,0.8269380927085876,-0.12310819141566753,364
